IdFuncionario,NomeCompleto,DataNascimento,CPF,Sexo,SalarioBruto,Cargo,idSetor,Setor,Ramal
3329,Pérola Caldeira,1968-09-04,414.515.167-46,Feminino,3841.90,Facilitador de Contabilidade,3329,Vendas,4329
3330,Márcia Macieira,1966-05-30,477.134.567-83,Feminino,3758.82,Orquestrador de Vendas,3330,Markting,4330
3331,Marina Bonfim,2002-10-31,204.623.713-79,Feminino,5499.16,Supervisor de TI,3331,Markting,4331
3332,Yuri de Lara,1996-03-25,325.270.624-58,Masculino,4408.92,Facilitador de Consultoria,3332,RH,4332
3333,Enzo Thiago Gomes,1963-04-07,821.541.301-35,Masculino,2641.26,Planejador de TI,3333,TI,4333
3334,Suélen Corrêa,1976-04-09,075.038.262-74,Feminino,2483.70,Técnico de Saúde,3334,RH,4334
3335,Hugo Siqueira,2003-05-05,750.878.617-33,Masculino,1500.18,Designer de Design,3335,Markting,4335
3336,Rebeca Rios,1973-03-09,463.020.074-61,Feminino,22165.90,Gerente de Hospitalidade,3336,Vendas,4336
3337,Maria Flor Madeira,1987-02-10,002.522.162-02,Feminino,2332.62,Analista de Vendas,3337,TI,4337
3338,Ana Sophia Pedroso,1988-05-24,702.326.733-65,Feminino,5375.44,Contato de Industrial,3338,RH,4338
3339,Carlos Fontinhas,1983-06-18,205.377.757-57,Masculino,25349.55,Gerente de Saúde,3339,RH,4339
3340,Elísio Esteves,1970-09-29,833.105.506-30,Masculino,3825.26,Técnico de Consultoria,3340,RH,4340
3341,Carla Modesto,1985-10-21,463.608.773-92,Feminino,1532.15,Analista de Administração,3341,Vendas,4341
3342,Arthur Henrique Batista,2004-07-21,256.855.337-56,Masculino,5046.06,Associado de Governamental,3342,Financeiro,4342
3343,Maria Eduarda Negrão,1992-01-01,066.817.157-02,Feminino,5238.57,Representante de Administração,3343,Vendas,4343
3344,Isabel Parreira,1968-02-27,847.731.813-11,Feminino,5993.60,Engenheiro de Tecnologia,3344,Vendas,4344
3345,Enzo Miguel Chaves,1980-12-26,871.617.046-69,Masculino,5155.06,Assistente de Consultoria,3345,TI,4345
3346,Liz da Nóbrega,1977-04-24,678.172.452-58,Feminino,4252.90,Arquiteto de Construção,3346,Vendas,4346
3347,Gael Casqueira,1965-12-17,423.522.545-66,Masculino,4525.19,Facilitador de Varejo,3347,Financeiro,4347
3348,Yago Ximenes,1980-08-30,307.107.330-54,Masculino,3778.44,Desenvolvedor de TI,3348,TI,4348
3349,Murilo Ribeiro,1976-06-26,188.871.336-46,Masculino,6544.42,Assistente de Varejo,3349,Markting,4349
3350,Benício de Oliveira,1968-12-23,531.046.354-20,Masculino,13262.25,Gerente de Bancário,3350,Financeiro,4350
3351,Carlos Eduardo Bulhões,1970-07-31,132.843.227-01,Masculino,3334.27,Desenvolvedor de TI,3351,Markting,4351
3352,Luiz Henrique Menendes,1976-11-20,578.255.354-56,Masculino,2013.09,Técnico de Marketing,3352,Financeiro,4352
3353,Kaique Banheira,1997-03-26,508.340.506-76,Masculino,3182.27,Engenheiro de Tecnologia,3353,Markting,4353
3354,Gabriela Marques,2004-08-01,444.720.242-50,Feminino,18076.12,Gerente de Administração,3354,TI,4354
3355,Maria Valentina de Lara,1985-09-04,268.363.482-01,Feminino,5033.56,Associado de Design,3355,RH,4355
3356,Felipe Peres,2003-02-06,850.312.162-04,Masculino,3785.18,Desenvolvedor de Legal,3356,TI,4356
3357,Kléber da Nóbrega,1972-08-28,318.081.858-11,Masculino,2810.80,Executivo de TI,3357,RH,4357
3358,Ana Luiza Crespo,1996-09-26,543.162.136-01,Feminino,5205.84,Agente de Contabilidade,3358,Markting,4358
3359,Sílvia Pereira,1985-12-20,042.077.660-57,Feminino,2197.44,Orquestrador de Educação,3359,Markting,4359
3360,Sophia Madeira,2006-03-14,734.623.781-12,Feminino,3840.96,Orquestrador de Mineração,3360,Financeiro,4360
3361,Yago Morais,1973-02-27,201.234.464-06,Masculino,5204.45,Coordenador de Industrial,3361,RH,4361
3362,Bento Solimões,2005-07-20,476.154.633-60,Masculino,4801.52,Agente de Marketing,3362,Vendas,4362
3363,João Pedro Castro,1986-09-06,374.282.352-35,Masculino,2985.33,Consultor de Serviços Comunitários,3363,Financeiro,4363
3364,Noah Bittencourt,1987-11-19,164.768.768-30,Masculino,32025.65,Gerente de Varejo,3364,RH,4364
3365,Félix Barata,2007-08-12,120.776.657-77,Masculino,9963.34,Gerente de Tecnologia,3365,TI,4365
3366,Luana Tavares,1986-09-30,524.207.288-15,Feminino,2168.12,Representante de Bancário,3366,Markting,4366
3367,Alice Peres,1983-10-06,852.163.127-81,Feminino,1437.66,Representante de Propaganda,3367,RH,4367
3368,Isabela Dias,1971-02-01,443.121.805-04,Feminino,4955.94,Agente de Varejo,3368,Vendas,4368
3369,Breno Barreto,1992-03-15,561.850.175-98,Masculino,5450.54,Técnico de Design,3369,TI,4369
3370,João Samuel Fogaça,2006-01-27,888.425.034-01,Masculino,4978.43,Técnico de Legal,3370,Markting,4370
3371,Ladislau Beltrão,1985-03-16,360.251.677-61,Masculino,4277.53,Oficial de Vendas,3371,Markting,4371
3372,Emilly Albuquerque,1983-02-26,634.322.515-30,Feminino,2512.80,Coordenador de Tecnologia,3372,Vendas,4372
3373,Maria Fernanda Munhoz,1995-10-06,240.103.784-50,Feminino,4432.69,Consultor de Varejo,3373,Financeiro,4373
3374,Luana da Rosa,2002-04-30,730.467.403-28,Feminino,5101.15,Técnico de Marketing,3374,Vendas,4374
3375,Lorenzo Bittencourt,1988-11-05,271.805.828-59,Masculino,3427.08,Representante de Agricultura,3375,Financeiro,4375
3376,Meire Siqueiro,1987-06-12,283.510.463-10,Feminino,5450.23,Contato de Marketing,3376,RH,4376
3377,Maria Sophia Pedroso,1990-10-11,626.088.007-34,Feminino,4748.45,Analista de Legal,3377,Vendas,4377
3378,Arthur Cardoso,2006-09-04,335.313.387-90,Masculino,3323.55,Facilitador de Educação,3378,Markting,4378
3379,Fernanda Figueira,1986-11-19,740.736.712-43,Feminino,35695.98,Diretor de Vendas,3379,Vendas,4379
3380,Raul Veles,1987-03-04,568.250.584-01,Masculino,2899.56,Agente de Educação,3380,Financeiro,4380
3381,Maria Cecília Menendes,1967-03-26,630.050.582-04,Feminino,1879.15,Arquiteto de Varejo,3381,Markting,4381
3382,Ígor Palhares,1986-04-14,813.602.641-67,Masculino,2957.38,Desenvolvedor de Vendas,3382,Vendas,4382
3383,Alexandre Marques,1998-09-08,317.382.336-26,Masculino,1896.40,Oficial de Contabilidade,3383,Markting,4383
3384,Ofélia Xavier,2002-04-21,080.372.622-86,Feminino,4931.98,Oficial de TI,3384,Financeiro,4384
3385,Davi Miguel Alves,1992-02-03,155.804.605-46,Masculino,3554.72,Agente de Contabilidade,3385,RH,4385
3386,Mariana Caseira,1998-03-24,383.075.187-76,Feminino,5975.64,Engenheiro de Saúde,3386,Financeiro,4386
3387,Heitor da Maia,1962-08-18,343.472.164-91,Masculino,5823.19,Administrador de Saúde,3387,Financeiro,4387
3388,Mércia Barreto,2000-01-19,368.112.082-01,Feminino,3986.02,Assistente de Serviços Comunitários,3388,Vendas,4388
3389,Emilly Aparício,1984-05-06,202.768.106-00,Feminino,3809.03,Administrador de Construção,3389,RH,4389
3390,Sarah Macedo,1997-10-27,348.585.676-21,Feminino,2404.09,Especialista de Varejo,3390,Markting,4390
3391,Enzo Thiago Fogaça,1987-12-12,675.147.152-15,Masculino,4323.23,Estrategista de Legal,3391,TI,4391
3392,Enzo da Mota,1978-08-05,472.174.510-94,Masculino,20243.96,Gerente de Industrial,3392,Financeiro,4392
3393,Antonella Pinto,1985-05-06,422.044.168-94,Feminino,18343.46,Gerente de Administração,3393,TI,4393
3394,Mathias Conceição,1985-10-29,050.374.461-12,Masculino,3233.43,Executivo de Design,3394,Financeiro,4394
3395,Clarice Marins,2006-01-01,077.012.620-08,Feminino,5862.00,Contato de Governamental,3395,Markting,4395
3396,Maria Eduarda da Nóbrega,1970-05-14,283.067.783-83,Feminino,5600.26,Especialista de Tecnologia,3396,Financeiro,4396
3397,Lorena Coqueiro,1979-11-18,270.258.846-85,Feminino,2083.56,Especialista de Administração,3397,TI,4397
3398,Ana Laura Roseira,2000-08-30,852.063.221-13,Feminino,2094.58,Especialista de Industrial,3398,Financeiro,4398
3399,Heloísa Chaves,2007-02-05,583.880.560-93,Feminino,5568.27,Arquiteto de Tecnologia,3399,Markting,4399
3400,João Pedro Marins,1962-12-07,467.243.251-37,Masculino,2097.84,Engenheiro de Saúde,3400,TI,4400
3401,Ricardo Quarteira,2005-01-10,630.741.017-50,Masculino,3444.83,Engenheiro de Mineração,3401,RH,4401
3402,Francisco Munhoz,1984-08-29,253.137.118-49,Masculino,1602.30,Planejador de Consultoria,3402,TI,4402
3403,Isabella Monteiro,2005-07-14,876.132.268-75,Feminino,4521.39,Executivo de Consultoria,3403,Vendas,4403
3404,Fabrício Silveira,1974-01-16,101.254.712-46,Masculino,26914.74,Gerente de TI,3404,Financeiro,4404
3405,Ígor Pinheira,1993-06-10,327.856.477-42,Masculino,3426.66,Consultor de Administração,3405,RH,4405
3406,Valentina Quaresma,1982-06-18,222.411.673-04,Feminino,4970.46,Planejador de Vendas,3406,RH,4406
3407,Francisca Moraes,1980-05-15,253.006.746-56,Feminino,2077.46,Facilitador de Mineração,3407,Financeiro,4407
3408,Matheus Casqueira,1970-08-08,087.782.185-27,Masculino,4579.12,Designer de Educação,3408,Vendas,4408
3409,Beatriz Porteira,1964-05-24,347.512.604-48,Feminino,2677.05,Arquiteto de Legal,3409,RH,4409
3410,Giovanna Campos,1966-06-17,855.731.526-02,Feminino,2671.46,Representante de Consultoria,3410,RH,4410
3411,Ana Clara Nogueira,2003-12-23,535.651.333-09,Feminino,1720.19,Representante de Construção,3411,TI,4411
3412,Márcio Alves,1978-08-23,861.168.683-71,Masculino,5056.92,Supervisor de Design,3412,TI,4412
3413,Adriana da Bandeira,1975-04-17,080.300.340-40,Feminino,4060.33,Arquiteto de Legal,3413,TI,4413
3414,Marina Esteves,1966-08-30,888.512.088-16,Feminino,2083.49,Consultor de Construção,3414,Markting,4414
3415,Arthur Taveira,1974-11-11,453.822.272-09,Masculino,5453.99,Contato de Administração,3415,Markting,4415
3416,João Pedro dos Reis,1988-07-26,233.462.614-76,Masculino,3512.94,Estrategista de Consultoria,3416,RH,4416
3417,Enzo Gabriel Ribas,1994-07-09,705.651.085-06,Masculino,4323.47,Oficial de Tecnologia,3417,Vendas,4417
3418,Anthony Arriaga,1964-01-08,513.023.665-30,Masculino,4221.12,Consultor de Legal,3418,Markting,4418
3419,Samuel Carneiro,2004-11-21,386.346.241-61,Masculino,5363.92,Fabricante de TI,3419,RH,4419
3420,Luiz Felipe da Cruz,2008-01-02,884.635.111-80,Masculino,3311.35,Agente de Educação,3420,Financeiro,4420
3421,Augusto Passarinho,1995-11-29,846.677.861-67,Masculino,5982.38,Oficial de Propaganda,3421,Financeiro,4421
3422,Júlia Longuinho,1993-02-21,364.837.875-96,Feminino,4863.71,Executivo de Educação,3422,RH,4422
3423,Clarice da Luz,1991-01-08,274.275.766-08,Feminino,2118.23,Agente de Serviços Comunitários,3423,Financeiro,4423
3424,Maria Isis Ribas,1991-08-29,037.574.187-94,Feminino,4589.25,Contato de Industrial,3424,Markting,4424
3425,Alice da Madureira,1986-03-06,261.448.431-83,Feminino,2829.24,Administrador de Propaganda,3425,TI,4425
3426,Talita Quarteira,2006-11-19,215.656.486-84,Feminino,2356.95,Coordenador de Industrial,3426,Markting,4426
3427,Eloah Tavares,1998-02-28,285.552.523-34,Feminino,2031.57,Estrategista de Serviços Comunitários,3427,TI,4427
3428,Davi Luiz Hernandes,1967-11-11,684.260.524-52,Masculino,4370.59,Desenvolvedor de Serviços Comunitários,3428,RH,4428
3429,Roberta Ribeira,1992-01-25,314.247.666-05,Feminino,5950.80,Analista de Imobiliária,3429,RH,4429
3430,Pedro Miguel Alves,1996-12-01,862.666.417-63,Masculino,5403.29,Arquiteto de Marketing,3430,RH,4430
3431,Lorraine Camacho,1962-02-11,855.634.222-16,Feminino,2570.73,Técnico de Legal,3431,Vendas,4431
3432,Norberto Freitas,1987-07-31,140.243.344-17,Masculino,4139.73,Designer de Administração,3432,Financeiro,4432
3433,Kléber Amoreira,1987-07-21,787.258.173-61,Masculino,4087.53,Designer de Industrial,3433,Vendas,4433
3434,Mariah Peixoto,1996-11-09,781.808.158-54,Feminino,2968.07,Especialista de Hospitalidade,3434,RH,4434
3435,Lorraine Hernandes,1963-10-29,617.300.774-63,Feminino,4620.87,Estrategista de Propaganda,3435,TI,4435
3436,Yuri Raia,1999-09-30,628.406.160-92,Masculino,27912.25,Gerente de Agricultura,3436,Vendas,4436
3437,Antonella de Quadros,1997-02-13,582.671.552-95,Feminino,13484.98,Diretor de Saúde,3437,TI,4437
3438,Nataniel Bulhões,2006-05-29,057.545.075-42,Masculino,1803.13,Engenheiro de Varejo,3438,Markting,4438
3439,Enzo Miguel Freitas,1984-10-11,453.663.042-29,Masculino,3261.51,Estrategista de Marketing,3439,Financeiro,4439
3440,Catarina Costa,1976-02-07,203.470.266-21,Feminino,4636.05,Administrador de Governamental,3440,Markting,4440
3441,João Gabriel Gomes,1979-01-07,072.282.808-06,Masculino,3814.47,Coordenador de Educação,3441,Financeiro,4441
3442,Antônio Resende,1990-07-16,546.730.550-63,Masculino,21197.69,Diretor de Imobiliária,3442,RH,4442
3443,Malu Raia,1973-07-20,578.556.850-06,Feminino,3440.99,Designer de Legal,3443,Markting,4443
3444,Luiz Miguel Palmeira,1998-10-19,673.560.876-34,Masculino,4132.00,Coordenador de TI,3444,Markting,4444
3445,Henrique Gonçalves,2000-07-31,255.300.075-89,Masculino,4883.60,Analista de Tecnologia,3445,TI,4445
3446,Mariana Farias,2004-03-18,601.848.667-90,Feminino,5934.57,Estrategista de Governamental,3446,RH,4446
3447,Mércia Melo,1997-10-09,150.214.680-06,Feminino,2516.89,Arquiteto de Vendas,3447,Vendas,4447
3448,Morgana Quarteira,1994-05-13,541.574.155-07,Feminino,5111.97,Fabricante de Industrial,3448,TI,4448
3449,Natália Bomdia,1987-12-27,660.582.175-04,Feminino,5589.90,Orquestrador de Vendas,3449,Financeiro,4449
3450,Alexandre Pereira,1977-07-04,780.142.207-49,Masculino,4324.14,Planejador de Serviços Comunitários,3450,RH,4450
3451,Calebe Marques,1967-09-20,226.832.444-36,Masculino,28823.59,Diretor de Legal,3451,Vendas,4451
3452,Célia Silveira,1999-02-12,088.582.610-89,Feminino,34167.21,Diretor de Marketing,3452,Financeiro,4452
3453,Bruno Arriaga,1986-06-05,026.018.735-66,Masculino,2383.46,Representante de Tecnologia,3453,TI,4453
3454,Yuri Resende,1996-02-11,805.821.168-05,Masculino,3728.29,Facilitador de Serviços Comunitários,3454,Markting,4454
3455,Pedro Henrique Conceição,2004-12-12,322.167.805-37,Masculino,2518.94,Arquiteto de Saúde,3455,TI,4455
3456,Malu Gabeira,1967-03-01,178.063.237-16,Feminino,5796.09,Orquestrador de Educação,3456,TI,4456
3457,Liz Fernandes,1993-05-12,140.615.038-04,Feminino,2240.04,Coordenador de TI,3457,TI,4457
3458,Marina Crespo,1984-03-31,127.661.373-35,Feminino,2684.81,Técnico de Governamental,3458,TI,4458
3459,Vinicius da Mata,1968-02-25,632.846.824-57,Masculino,2021.72,Técnico de Imobiliária,3459,Financeiro,4459
3460,Marcelo da Fronteira,1990-02-19,443.805.258-05,Masculino,5952.47,Supervisor de Legal,3460,Financeiro,4460
3461,Núbia Madeira,1963-09-17,471.601.782-62,Feminino,4257.70,Arquiteto de Mineração,3461,RH,4461
3462,Nicole Sales,1991-03-04,281.062.404-60,Feminino,2259.97,Agente de Saúde,3462,Financeiro,4462
3463,Gustavo Sales,1977-05-09,686.638.720-54,Masculino,2840.33,Contato de Agricultura,3463,TI,4463
3464,Isabel Monteiro,1988-08-04,302.851.106-16,Feminino,1958.18,Orquestrador de Agricultura,3464,Financeiro,4464
3465,Roberto Carvalho,1970-05-30,218.805.366-41,Masculino,5635.18,Orquestrador de Hospitalidade,3465,RH,4465
3466,Pedro Tobias Gentil,1977-03-26,771.227.616-14,Masculino,3035.52,Estrategista de Saúde,3466,Vendas,4466
3467,Giovanna Peixoto,1961-10-22,272.211.134-91,Feminino,5576.54,Associado de Mineração,3467,Markting,4467
3468,Ricardo Ribas,1977-03-15,228.551.066-72,Masculino,1861.90,Contato de Serviços Comunitários,3468,TI,4468
3469,Arthur Miguel Resende,1999-09-19,003.024.648-24,Masculino,1842.56,Consultor de Tecnologia,3469,TI,4469
3470,Gael da Silveira,1975-07-18,426.003.780-30,Masculino,3136.03,Contato de Hospitalidade,3470,RH,4470
3471,Pietra Macedo,1987-12-23,575.605.674-28,Feminino,4126.82,Engenheiro de Varejo,3471,Financeiro,4471
3472,Mariana Sales,1963-04-03,682.161.661-25,Feminino,4349.20,Fabricante de Consultoria,3472,Financeiro,4472
3473,Maria Vitória Brites,1993-04-15,427.320.636-65,Feminino,5560.68,Administrador de Mineração,3473,TI,4473
3474,Bruna Araújo,1985-12-01,880.136.154-80,Feminino,5348.74,Associado de Educação,3474,RH,4474
3475,Catarina Oliveira,1967-12-07,604.227.573-90,Feminino,4429.65,Técnico de Vendas,3475,RH,4475
3476,Levi Barata,2008-02-14,726.014.367-35,Masculino,4044.65,Analista de Hospitalidade,3476,RH,4476
3477,Yago Aroeira,1976-10-15,522.848.075-77,Masculino,1926.92,Fabricante de Saúde,3477,TI,4477
3478,Oliver Ramalho,1974-12-04,754.656.400-06,Masculino,2355.17,Especialista de Tecnologia,3478,TI,4478
3479,Vinicius Videira,1966-11-20,448.028.462-15,Masculino,3036.64,Oficial de Serviços Comunitários,3479,Markting,4479
3480,Agatha Aguiar,1984-08-09,106.527.536-63,Feminino,4956.12,Engenheiro de Varejo,3480,TI,4480
3481,João Lucas Fernandes,1965-04-03,827.630.846-56,Masculino,20774.26,Diretor de Construção,3481,Vendas,4481
3482,Hugo Bonfim,1993-03-05,508.174.821-80,Masculino,3569.66,Analista de Contabilidade,3482,Markting,4482
3483,Luna Aguiar,1975-05-14,725.274.732-88,Feminino,3230.18,Arquiteto de Design,3483,Markting,4483
3484,Catarina Pires,1998-09-24,534.510.451-41,Feminino,3343.70,Administrador de Legal,3484,Financeiro,4484
3485,Valentina Nunes,1975-08-01,881.674.705-63,Feminino,1980.35,Consultor de Hospitalidade,3485,TI,4485
3486,Maria Sophia da Conceição,1972-05-06,267.604.784-10,Feminino,5255.13,Estrategista de TI,3486,Financeiro,4486
3487,Pietro Crespo,1983-09-16,831.238.060-49,Masculino,4753.61,Coordenador de Legal,3487,Vendas,4487
3488,Maria Júlia da Conceição,1990-09-06,300.116.012-80,Feminino,5691.45,Representante de Governamental,3488,Markting,4488
3489,Maitê Regueira,1994-12-14,254.375.530-64,Feminino,5247.79,Orquestrador de Hospitalidade,3489,Vendas,4489
3490,Marcelo Barreto,1995-10-02,548.056.073-51,Masculino,2336.39,Engenheiro de Propaganda,3490,RH,4490
3491,Sirineu Solimões,2002-11-19,334.247.613-38,Masculino,16577.70,Gerente de TI,3491,RH,4491
3492,Víctor Gabeira,1979-11-01,488.265.652-36,Masculino,3699.34,Oficial de Mineração,3492,Financeiro,4492
3493,Adriana Filgueira,1987-02-18,036.808.863-49,Feminino,1859.15,Representante de Saúde,3493,Financeiro,4493
3494,Thiago Álvares,1994-06-03,344.077.760-05,Masculino,3969.76,Desenvolvedor de Propaganda,3494,Vendas,4494
3495,Deneval Meira,1988-04-12,306.504.453-68,Masculino,2182.05,Arquiteto de Governamental,3495,TI,4495
3496,Pietro Ribas,1987-09-18,230.633.282-78,Masculino,2381.85,Assistente de TI,3496,Financeiro,4496
3497,Alexandre Bomdia,1989-02-21,037.117.203-90,Masculino,3131.73,Associado de Administração,3497,Markting,4497
3498,Lívia Regueira,1996-06-27,516.070.877-40,Feminino,5890.76,Planejador de Consultoria,3498,RH,4498
3499,Rafaela de Assunção,1993-06-02,634.652.342-27,Feminino,3208.75,Fabricante de Construção,3499,RH,4499
3500,Francisca Cavalcanti,2006-03-04,387.654.534-09,Feminino,2708.01,Arquiteto de Hospitalidade,3500,Financeiro,4500
3501,Milena Meireles,1966-10-11,783.787.856-61,Feminino,4697.80,Executivo de Bancário,3501,Financeiro,4501
3502,Helena Godinho,2000-01-12,422.446.126-94,Feminino,4074.98,Facilitador de Legal,3502,Vendas,4502
3503,Matheus Aragão,1975-07-02,338.371.315-64,Masculino,3667.17,Arquiteto de Administração,3503,TI,4503
3504,Manuela Albuquerque,1983-07-05,858.563.017-57,Feminino,5049.75,Planejador de Propaganda,3504,Markting,4504
3505,Dalila Cachoeira,1981-12-29,876.427.838-76,Feminino,5863.92,Contato de Agricultura,3505,Markting,4505
3506,Gael Galego,1993-11-03,678.762.347-04,Masculino,5956.21,Supervisor de Bancário,3506,Financeiro,4506
3507,Tomás Matoso,1993-02-18,657.055.830-79,Masculino,1723.28,Executivo de Saúde,3507,Vendas,4507
3508,Marcia da Fonseca,1998-04-25,554.856.865-59,Feminino,2983.79,Analista de Administração,3508,Financeiro,4508
3509,Rebeca Rodrigues,1973-02-28,733.716.241-37,Feminino,24234.37,Gerente de Construção,3509,TI,4509
3510,José Vieira,2003-01-02,613.738.735-66,Masculino,5162.98,Desenvolvedor de Governamental,3510,TI,4510
3511,João Vitor Bittencourt,2007-10-09,117.577.371-97,Masculino,4609.39,Desenvolvedor de Administração,3511,Financeiro,4511
3512,Ryan da Mota,1994-11-15,555.033.561-10,Masculino,4176.40,Representante de Saúde,3512,RH,4512
3513,Ana Vitória Parreira,1995-07-20,230.463.063-42,Feminino,1701.63,Representante de Contabilidade,3513,TI,4513
